id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1100642490463144177,Lovely 1BR Hotel Room In Central Downtown,520931919,Chris,,Downtown/Civic Center,37.78812,-122.42073,Private room,150,1,0,,,379,365,0,Exempt
1009455773303310125,SanFran Metropolitan Stays | Boutque Hotel,520931919,Chris,,Western Addition,37.7889218440309,-122.42244011196463,Private room,150,2,0,,,379,365,0,Exempt
4897595,Private Bedroom & Bathroom in SF City.,18123914,Gene,,Western Addition,37.78101,-122.4321,Private room,62,30,30,2022-03-31,0.27,1,254,0,
1005527936916590801,Charming Downtown Boutique Hotel,520931919,Chris,,Western Addition,37.78925340497573,-122.42221633624943,Private room,150,2,0,,,379,365,0,Exempt
1103506943657020548,Prime Location: 1BR Hotel Room in Downtown Gem,520931919,Chris,,Western Addition,37.789282910583886,-122.42226224881605,Private room,150,2,0,,,379,365,0,Exempt
1088866212302745753,Centrally Hotel Near Restaurants,520931919,Chris,,Western Addition,37.78931,-122.42225,Private room,150,2,0,,,379,365,0,Exempt
1087697798937030467,Clean and Warm cozy room at SFDT,520931919,Chris,,Nob Hill,37.78923,-122.42053,Private room,150,2,0,,,379,365,0,Exempt
1005519878357355815,Charming Downtown Boutique Hotel,520931919,Chris,,Western Addition,37.78915418099687,-122.42233063494751,Private room,150,2,0,,,379,270,0,Exempt
1100792845674342476,Comfy and Cozy 1BR Hotel in the Hearts of the City,520931919,Chris,,Nob Hill,37.788713561351486,-122.42055090630596,Private room,150,1,0,,,379,365,0,Exempt
48711766,Cole Valley Suite,173416916,Van,,Haight Ashbury,37.76287,-122.45092,Entire home/apt,100,30,0,,,9,365,0,
40415075,Modern Apt + Balcony in Noe Valley San Francisco,8117685,Roy,,Mission,37.7542,-122.42406,Entire home/apt,,30,0,,,1,0,0,
44684652,Comfy Bright Contemporary 2BR in Mission District,361846618,Kelly,,Mission,37.75939,-122.4146,Entire home/apt,,30,1,2020-12-05,0.03,1,0,0,
45241648,Beautiful one bedroom apartment in Pacific Heights,65489418,Mitzy,,Western Addition,37.78537,-122.43662,Entire home/apt,,30,14,2023-09-01,0.34,1,0,1,
784018691753404249,Urban Retreat: 3BR Pres Suite @ Wyndham Canterbury,482174715,Suite Life,,Downtown/Civic Center,37.7889904,-122.4127915,Entire home/apt,316,1,0,,,25,274,0,Exempt
12404809,Aimee Crocker Room at Chateau Tivoli,67054880,Kelly,,Western Addition,37.7803,-122.43326,Private room,282,1,0,,,9,299,0,Approved by government
1088671393361659143,City Escape: Room with Private Bath in SF,542041520,Allen,,Downtown/Civic Center,37.788005087690735,-122.42067541638657,Private room,150,2,0,,,342,365,0,Exempt
1087651015416729277,City view near local attraction,520931919,Chris,,Nob Hill,37.78911,-122.4204,Private room,150,2,0,,,379,365,0,Exempt
22189205,Gorgeous Cottage with deck & garden in Cole Valley,7636990,Greg & Nathalie,,Haight Ashbury,37.76647,-122.44872,Entire home/apt,205,30,5,2023-09-30,0.08,2,89,1,
784012528713632497,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.78858127087503,-122.41380107929595,Entire home/apt,233,1,0,,,48,365,0,Exempt
3664261,Quiet 2BR in Heart of SF,2555455,Max,,Castro/Upper Market,37.76714,-122.43748,Entire home/apt,257,2,309,2024-03-02,2.77,1,97,22,STR-0000006
44631455,"League Of Its Own, Smart Home, 360 Roof Top Views",988375,Jennifer,,North Beach,37.80464,-122.40956,Entire home/apt,,30,0,,,19,0,0,
40590422,Marriott Pulse SF: JPMorgan/Dreamforce Conf- 1King,12007429,Zhuo,,North Beach,37.80518,-122.41089,Private room,,2,0,,,3,83,0,Exempt
40591203,HERBERT Room with Hallway Bath,100390518,Herbert,,Downtown/Civic Center,37.787,-122.40922,Private room,,1,5,2022-09-04,0.10,19,77,0,License not needed per OSTR
49859540,"#aF47 Private room for 1-2 ppl hacknsleep,com",267895362,Rocky,,Western Addition,37.7711,-122.4253,Private room,50,365,0,,,55,363,0,
44599930,Joaquin Miller Room at Chateau Tivoli,67054880,Kelly,,Western Addition,37.77999,-122.43285,Private room,209,1,1,2022-05-15,0.05,9,323,0,Approved by government
1078676926613480649,Place closed to local attraction,542041520,Allen,,Downtown/Civic Center,37.78784794784035,-122.42074572818346,Private room,150,2,0,,,342,365,0,Exempt
784018014849032092,Urban Retreat: 3BR Pres Suite @ Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.7881736498786,-122.41225113504167,Entire home/apt,316,1,0,,,48,271,0,Exempt
13153289,Bright 2BR/2BA Castro Condo,2259758,Micki,,Noe Valley,37.75523,-122.43966,Entire home/apt,275,6,14,2023-12-31,0.15,2,15,5,STR-0005278
592950954865791900,2 level house near the Castro with stunning views!,338645393,Josh,,Castro/Upper Market,37.76313,-122.44046,Entire home/apt,300,2,4,2023-10-08,0.17,1,3,1,1125430
40591467,HERBERT Room with Hallway Bath,100390518,Herbert,,Downtown/Civic Center,37.78683,-122.40739,Private room,,1,0,,,19,77,0,License not needed per OSTR
1098462198536136359,Spacious 1BR Hotel Room in Central Downtown,520931919,Chris,,Downtown/Civic Center,37.787389443104175,-122.42073724413608,Private room,150,1,0,,,379,365,0,Exempt
1010710563038377719,Organic Hotel at SanFoDowntown,520931919,Chris,,Western Addition,37.78895,-122.42241,Private room,150,2,0,,,379,365,0,Exempt
1082747020683610851,Organic hotel at SF Downtown,520931919,Chris,,Downtown/Civic Center,37.78777190983688,-122.42059075216655,Private room,150,2,0,,,379,365,0,Exempt
41609,Spacious Quiet SF Downtown Work-From-Home Retreat,54299,Peter,,Downtown/Civic Center,37.78887,-122.41306,Entire home/apt,165,30,29,2023-08-12,0.18,1,166,2,
43849384,Sunny Penthouse 1BR/1BA in Cole Valley & GG Park,43918217,Mike,,Inner Sunset,37.76556,-122.45332,Entire home/apt,170,30,15,2023-06-15,0.35,7,114,2,
40142075,Hotel Style Studio -Included Continental Breakfast,115809271,Sarah,,Western Addition,37.77757,-122.42329,Entire home/apt,,2,0,,,3,0,0,License not needed per OSTR
338849,Best area Bright LARGE Beautiful,1670339,Michele,,Western Addition,37.78599,-122.43232,Private room,59,30,3,2014-10-16,0.02,2,310,0,
971706791720002156,"Lux Condo, Courtyard View, Patio",3078754,Carolyn,,South of Market,37.77995031521561,-122.41265112917151,Entire home/apt,123,30,0,,,1,35,0,
641356248126584781,Remodeled/Downtown Studio w/ a View!,4430421,Landmark,,Downtown/Civic Center,37.78423,-122.41643,Entire home/apt,87,30,1,2022-08-20,0.05,149,365,0,
43840354,La Monarca By Kasa | Live in Nob Hill Neighborhood,88566861,Kasa,,Downtown/Civic Center,37.78756,-122.41298,Entire home/apt,111,1,118,2024-02-25,2.89,17,286,40,License not needed per OSTR
784011201072030773,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.78827589728165,-122.41204310188313,Entire home/apt,233,1,0,,,48,365,0,Exempt
41690134,Wyndham Deluxe 1BR ApartHotel,5805679,Laurence,,Downtown/Civic Center,37.78899002075195,-122.41278839111328,Entire home/apt,350,3,2,2022-06-09,0.04,33,87,0,Exempt
1098898425784448549,Cozy Downtown Retreat in the Heart of the City,520931919,Chris,,Downtown/Civic Center,37.78755,-122.4208,Private room,150,1,0,,,379,365,0,Exempt
911621138984260502,Studio in San Francisco,200035693,Alicia,,Downtown/Civic Center,37.78400105023422,-122.41529192394592,Entire home/apt,69,30,0,,,1,362,0,
18735080,Huge one bedroom.,231825,Lisa,,Russian Hill,37.80219,-122.4158,Entire home/apt,145,30,0,,,1,179,0,
619232413032693235,Welcome To *The Suites at Fisherman's Wharf* 2B#1,340080088,Bianka,,Russian Hill,37.80632,-122.42103,Entire home/apt,249,2,4,2024-02-01,0.18,14,86,2,Exempt
3761446,Amazing Large Central Flat,8056326,Rob,,Nob Hill,37.7904,-122.41357,Entire home/apt,1179,2,97,2024-01-16,0.92,1,328,16,STR-0003768
32050026,VillaNobHill,88810,Barbara,,Nob Hill,37.79059,-122.41664,Entire home/apt,150,30,0,,,1,364,0,
1088917374912373154,Downtown SanFo Inviting Hotel,520931919,Chris,,Western Addition,37.78751593461966,-122.42254966613392,Private room,150,2,0,,,379,365,0,Exempt
1087656605412956866,SFC Downtown Lovely local views,520931919,Chris,,Western Addition,37.787704483813776,-122.42273429228302,Private room,150,2,0,,,379,365,0,Exempt
852265589432899216,Two Bedroom Terrace Residence with free valet (2),218110608,Na,,Russian Hill,37.80465174725969,-122.42163173432446,Entire home/apt,1300,1,1,2023-04-09,0.09,8,364,1,Exempt
1066788081444221420,SF Location&Luxury 3 bed-3 bath,297892020,Amirra,,Russian Hill,37.805601713516964,-122.42354303598404,Entire home/apt,1086,1,0,,,1,267,0,Exempt
42226441,Classic Corner of San Francisco,218110608,Na,,Russian Hill,37.80485,-122.42161,Entire home/apt,1000,1,8,2023-11-05,0.23,8,90,2,License not needed per OSTR
3265429,3BD Luxury SF Home 6+Month Rental Only,7345454,Amily,,Nob Hill,37.791548,-122.418445,Entire home/apt,800,30,0,,,1,365,0,
9293284,Russian Hill 1 Bdrm w/Outdoor Space,48249770,Kathy,,Russian Hill,37.80213,-122.41516,Entire home/apt,165,30,0,,,1,83,0,
48269918,MTV Real World Penthouse San Francisco,7873769,Marty,,Russian Hill,37.80223,-122.4172,Entire home/apt,630,30,0,,,5,179,0,
40625830,"Blueground | S. Beach, 3 pools, nr Muni",107434423,Blueground,,South of Market,37.78524,-122.39092,Entire home/apt,,31,0,,,183,2,0,
40591333,HERBERT Room with Hallway Bath,100390518,Herbert,,Downtown/Civic Center,37.78739,-122.4094,Private room,,1,0,,,19,77,0,License not needed per OSTR
1016731854727539795,Comfortable 1 Bed Hotel Room In Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,275,0,Exempt
1006006733045461170,"2 Floors (8 Rooms, Sleeps 16) | The Hotel Castro",541249107,Kasa,,Castro/Upper Market,37.76218283655217,-122.43638841669086,Entire home/apt,2399,1,0,,,2,173,0,Exempt
1016733952421901496,Spectacular views at SFDowntown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
40821231,Bright and Stylish 1-Bdr Sunset Home,1759228,Sonja,,Outer Sunset,37.75959,-122.4774,Entire home/apt,,4,13,2024-02-25,0.52,2,0,3,1131084
40728398,Entire Modern Apt.  UCSF Mission Bay,2766,Jenny,,South of Market,37.76943,-122.38909,Entire home/apt,,30,0,,,1,0,0,
40591283,HERBERT Room with Hallway Bath,100390518,Herbert,,Downtown/Civic Center,37.78502,-122.40731,Private room,,1,0,,,19,77,0,License not needed per OSTR
40984912,Bright and modern studio with great view,141601409,Joan,,Bernal Heights,37.74613,-122.41079,Entire home/apt,,30,17,2023-10-12,0.36,1,1,5,
1019741860392717484,SF Sunset City Pleasant Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
1019808149250380393,SanFran Cheerful Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
1003422599763702825,Centrally Located Boutique Hotel Near Parks,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1018758141421975800,Comfy Private Hotel Room In Beautiful Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,270,0,Exempt
1006372712741178820,Charming Downtown Boutique Hotel,520931919,Chris,,Downtown/Civic Center,37.78798,-122.42052,Private room,150,2,0,,,379,365,0,Exempt
22597536,Charming/Bright Top Floor Studio w/ Views,4430421,Landmark,,Downtown/Civic Center,37.78428,-122.41592,Entire home/apt,78,30,1,2019-07-01,0.02,149,177,0,
1017810580752035038,Ideal Hotel to stay SF Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
19829202,Charming Top Floor Remodeled Studio,4430421,Landmark,,Downtown/Civic Center,37.78552,-122.4143,Entire home/apt,77,30,8,2022-08-16,0.10,149,178,0,
775059223239963279,"Gorgeous corner unit, Art Deco bldg, gym, 9mo min",158402771,Thad,,Downtown/Civic Center,37.7861,-122.41576,Entire home/apt,65,270,7,2024-01-01,0.50,1,187,5,
44464605,Remodeled Downtown Apartment - Convenience!,4430421,Landmark,,Downtown/Civic Center,37.78555,-122.4165,Entire home/apt,74,30,0,,,149,177,0,
1010435471339401680,Nice And Lovely Boutique Hotel In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1018787413345902710,Downtown SanFo Incredible Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
1003239056016216779,Charming Boutique Hotel in SF,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,280,0,Exempt
808637452791545518,Urban Retreat: 3BR Pres Suite @ Wyndham Canterbury,389697794,David,,Downtown/Civic Center,37.7890848,-122.4129685,Entire home/apt,316,2,0,,,30,274,0,Exempt
41328553,The best old house in the San Francisco :),255455569,Şahin,,Outer Sunset,37.76142,-122.4845,Shared room,,30,1,2021-08-02,0.03,1,0,0,
40848401,"Charming 2/2, High Walk Score, Central Richmond SF",988375,Jennifer,,Inner Richmond,37.78479,-122.46473,Entire home/apt,,30,9,2023-09-04,0.29,19,20,3,
1088837967582513503,Downtown Frisco Fun and Enjoy,520931919,Chris,,Downtown/Civic Center,37.787295002496315,-122.4204063205996,Private room,150,2,0,,,379,365,0,Exempt
1031162737596898101,Bayview Bliss Room Sanctuary Boutique Hotel Stays,520931919,Chris,,Nob Hill,37.788689731062924,-122.42066590172041,Private room,150,2,1,2023-12-17,0.37,379,354,1,Exempt
1082729576171160701,Lovely space to spend Valentines,520931919,Chris,,Nob Hill,37.78903085357951,-122.42046733930965,Private room,150,2,0,,,379,365,0,Exempt
1010355398114830436,Luxury Boutique Hotel in Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,2,2023-11-14,0.51,342,365,2,Exempt
1003516198863121163,Central Downtown Boutique Hotel Near restaurants,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,2,2023-11-25,0.48,342,365,2,Exempt
1009978262044865620,Cozy room for lovely couples |SF,520931919,Chris,,Downtown/Civic Center,37.78816187943044,-122.42072315148069,Private room,150,2,0,,,379,365,0,Exempt
36476134,#F43: Private room in Lower Haight @hacknsleep,267895362,Rocky,,Western Addition,37.77113,-122.42503,Private room,50,365,0,,,55,365,0,
48641804,Central SOMA/Civic Center SF Downtown With Views!,42906831,Wes,,Downtown/Civic Center,37.78101,-122.41291,Entire home/apt,110,30,8,2023-12-31,0.24,1,173,3,
784011660513901877,Urban Retreat: 1BR Suite at Wyndham Canterbury,442029804,Live Suite,,Downtown/Civic Center,37.787872032960166,-122.4134008453155,Entire home/apt,233,1,0,,,48,365,0,Exempt
44516525,Tucked in Downtown Cultural Epicenter of The City,15203740,Tiffany,,Downtown/Civic Center,37.77967,-122.41406,Entire home/apt,124,30,14,2024-02-20,0.42,1,62,4,city registration pending
933513583480771105,Cozy studio in a peaceful neighborhood,68584810,Leyla,,Haight Ashbury,37.76649,-122.44171,Entire home/apt,177,30,1,2023-11-28,0.30,1,244,1,
808637531167169756,Urban Retreat: 3BR Pres Suite @ Wyndham Canterbury,389697794,David,,Downtown/Civic Center,37.7890848,-122.4129685,Entire home/apt,316,2,0,,,30,274,0,Exempt
976861403019785823,"Marview Manor 3Br/2Ba- Easy Parking, Safe Area",223918239,John,,Twin Peaks,37.75520401537327,-122.45052124133348,Entire home/apt,255,2,19,2024-03-03,4.75,1,27,19,2023-007002STR
922407386213948707,San Francisco 1 bedroom condo (Union Square),273383711,Randal,,Downtown/Civic Center,37.78924,-122.41372,Entire home/apt,199,3,5,2023-09-29,0.72,6,202,5,Exempt
782276819942290027,Spacious Penthouse/Prime Location/Views/Walkable!,4187497,Sally,,North Beach,37.80447,-122.41397,Entire home/apt,549,2,46,2024-02-26,3.20,3,99,38,2022-012048STR
41772614,"Private room+shared bath near BART, in Bernal Glen",1996629,Pablo,,Bernal Heights,37.73514,-122.42704,Private room,,4,0,,,6,0,0,STR-0004764
41415290,Studio Suite in the Heart of San Francisco,20704144,William,,Downtown/Civic Center,37.78806,-122.40948,Private room,,2,36,2023-12-07,0.72,20,11,2,Exempt
41915866,"2008 Laguna St., San Francisco CA",331580330,Emmanuel,,Western Addition,37.78903,-122.42944,Entire home/apt,,30,0,,,1,41,0,
34791677,Pacific Heights 2BR/1BA,96864569,Matthew,,Pacific Heights,37.79096,-122.42373,Entire home/apt,335,1,36,2023-12-25,0.62,1,300,13,City registration pending
880605449033537362,"Bright, Beautiful, Haight Flat",429272,Anna + Ted,,Haight Ashbury,37.76933691422567,-122.44802255440943,Entire home/apt,217,30,1,2023-07-31,0.14,1,157,1,
969623146233107396,Donatello Resort Studio San Francisco,21265745,Brad And Sarah,,Downtown/Civic Center,37.787398394654595,-122.41464548838817,Entire home/apt,174,2,8,2024-02-14,1.36,12,63,8,Exempt
32823963,Located in Fisherman's Wharf-sleeps 6,64646820,Michelle,,Russian Hill,37.80458,-122.4201,Entire home/apt,260,3,8,2024-01-11,0.15,32,4,2,License not needed per OSTR
45106798,Beautiful SF Room with Bay Window Downtown Views,203065170,Serhan,,Noe Valley,37.7484,-122.43299,Private room,,30,7,2023-01-30,0.17,17,0,0,
958724825725900298,4 Bed 3 Bath Home SF Twin Peaks,23049155,Amber,,Twin Peaks,37.75250848185642,-122.44853690783705,Entire home/apt,180,30,1,2024-02-23,1,1,118,1,Exempt
10747219,"Private & Quiet, 1 BR Apt. in Russian Hill",53307355,Supada,,Nob Hill,37.79635,-122.41354,Entire home/apt,199,3,135,2023-10-29,1.38,1,14,9,City Registration Pending
1098099839314871417,SF Stay in Comfort,33508000,Jamie & Lisa,,Nob Hill,37.79001433034162,-122.41296763791941,Entire home/apt,168,3,0,,,2,62,0,
51639202,SF | SAFE Location| Quiet & Modern Rm | EZ Parking,226555948,Gi'Angelo,,Excelsior,37.72404,-122.41655,Private room,,120,3,2023-07-01,0.14,13,51,2,
1086800885531247754,Best staycation hotel at SFDT,520931919,Chris,,Western Addition,37.78780846716159,-122.42233980020985,Private room,150,2,0,,,379,365,0,Exempt
738547,Spectacular Bay View Russian Hill,3860047,Robert,,Russian Hill,37.80601,-122.41901,Entire home/apt,395,3,208,2024-01-21,1.54,1,282,19,STR-0007306
36945641,Well Equipment 2 Bedroom in Heart of Nob Hill,1496221,Grant,,Nob Hill,37.79611,-122.41653,Entire home/apt,249,30,5,2023-03-26,0.16,1,34,1,
976140155983360434,San Francisco 1 bedroom condo (Union Square),100238132,Michael,,Nob Hill,37.79,-122.41339,Entire home/apt,223,3,1,2024-01-11,0.53,6,182,1,Exempt
45324042,"Blueground | Telegraph Hill, gym, sauna, nr muni",107434423,Blueground,,North Beach,37.8040758,-122.4052486,Entire home/apt,,31,0,,,183,2,0,
1102656028089670382,Lovely 1BR Hotel Room In Central Downtown,520931919,Chris,,Western Addition,37.78775753664524,-122.42252296828126,Private room,150,2,0,,,379,329,0,Exempt
2279254,"DONATELLO Hotel room, Union Square",11638127,Dave,,Downtown/Civic Center,37.78747,-122.41127,Private room,219,1,20,2023-10-02,0.16,5,4,3,Exempt
673130022159260499,"""Awesome Place"" ""Amazing Place"" - 100% 5* Reviews",137526,Ray,,Nob Hill,37.79344,-122.41329,Entire home/apt,475,4,26,2024-02-14,1.34,1,316,11,STR-0004678
48458908,Suite with separate entrance in prime Russian Hill,7873769,Marty,,Russian Hill,37.80317,-122.41654,Entire home/apt,63,30,9,2024-02-29,0.26,5,299,3,
1026590963263874399,Pet-friendly Unit At The Heart of San Francisco!,501999278,RoomPicks,,South of Market,37.78191424128922,-122.4094956805003,Hotel room,216,1,1,2023-12-17,0.37,28,317,1,Exempt
1020278928327280174,Relaxing Boutique Room Hotel In Central Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,8,2024-02-18,2.16,342,339,8,Exempt
41691063,Wyndham Deluxe 1BR ApartHotel #2 - Walk to RSA!,5805679,Laurence,,Downtown/Civic Center,37.78829,-122.41393,Entire home/apt,,3,1,2020-02-27,0.02,33,0,0,Exempt
1098483834809730035,Lovely 1BR Hotel Room in the City of Hearts,520931919,Chris,,Western Addition,37.78929,-122.42259,Private room,186,1,0,,,379,365,0,Exempt
958705380695870237,San Francisco 1 bedroom condo (Union Square),100238132,Michael,,Downtown/Civic Center,37.78797,-122.41372,Entire home/apt,223,3,3,2024-01-10,0.51,6,181,3,Exempt
1019684842859365564,SFC Downtown Central District Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,2,2024-03-04,1.18,342,274,2,Exempt
44394000,Nice flat in vibrant neighborhood,9130610,Mark,,Mission,37.75776,-122.40889,Entire home/apt,,4,20,2023-09-20,0.58,2,0,3,STR-0004894
41086899,Studio Suite in the cultural Epicenter of San Fran,20704144,William,,Downtown/Civic Center,37.78878,-122.41064,Private room,,2,39,2022-11-02,0.77,20,11,0,Exempt
1085563878461850632,Room close to Golden Gate SFDT,520931919,Chris,,Western Addition,37.78806,-122.42264,Private room,150,2,0,,,379,365,0,Exempt
43431631,Architect's House with Skyline Views in Noe Valley,13445416,Alex,,Noe Valley,37.74916,-122.43629,Entire home/apt,800,3,23,2023-10-16,0.53,1,253,6,STR-0005091
1100442865911253126,Beautiful Bedroom with Amazing view,520931919,Chris,,Western Addition,37.78754208039222,-122.42224542234798,Private room,150,2,0,,,379,365,0,Exempt
1090059180256758361,City Iconic View close to Hotel,520931919,Chris,,Western Addition,37.78819,-122.42261,Private room,150,2,0,,,379,365,0,Exempt
1089006232363809846,Cozy and warm place in Downtown,520931919,Chris,,Western Addition,37.787879184167615,-122.42258488738187,Private room,150,2,0,,,379,365,0,Exempt
42157054,"Dream Catcher Cottage 🕸Quiet, Cozy, Monthly Stay",25607186,Savvy,,Noe Valley,37.75525,-122.43883,Entire home/apt,,30,7,2022-02-19,0.15,4,0,0,
958693643564058837,San Francisco 1 bedroom condo (Union Square),100238132,Michael,,Downtown/Civic Center,37.789768233821334,-122.41179856570157,Entire home/apt,223,3,3,2024-01-10,0.51,6,181,3,Exempt
413663,Luxury PanoView NoeValley Penthouse,1371146,Alex,,Noe Valley,37.7488,-122.44064,Entire home/apt,300,30,72,2017-02-27,0.52,1,364,0,
1094714965745649993,Chic 1BR with Private Bath | Prime SF Location!,542041520,Allen,,Western Addition,37.78922,-122.42254,Private room,150,2,0,,,342,356,0,Exempt
1017882111469619789,Urban SF Retreat: Hotel Room with Private Bathroom,542041520,Allen,,Nob Hill,37.78917788266885,-122.4209427484912,Private room,150,2,1,2024-03-02,1,342,349,1,Exempt
1056588238632763482,San Francisco 1 bedroom condo (Union Square),100238132,Michael,,Downtown/Civic Center,37.789635038366036,-122.41195384044352,Entire home/apt,223,3,1,2024-01-11,0.53,6,181,1,Exempt
48012976,"In a world famous House, Central San Francisco",7873769,Marty,,Russian Hill,37.80305,-122.4168,Entire home/apt,245,30,5,2023-09-10,0.17,5,270,1,
1100662509688579340,Comfy and Cozy 1BR Hotel in the Hearts of the City,520931919,Chris,,Western Addition,37.78769204229831,-122.42213092705097,Private room,150,1,0,,,379,365,0,Exempt
42038351,Great location in Fisherman's Wharf,64646820,Michelle,,Russian Hill,37.80453,-122.42133,Entire home/apt,,3,2,2024-01-09,0.04,32,0,1,License not needed per OSTR
42336101,Inn at the Opera - Studio Room with Kitchenette,62992635,Kanchan,,Downtown/Civic Center,37.77775,-122.42281,Private room,,2,0,,,1,0,0,License not needed per OSTR
1020321543804980433,Perfect Boutique Hotel Room For Couple In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,1,2023-11-16,0.27,342,280,1,Exempt
1006888221731452406,Charming Boutique Hotel In Downtown,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
762604631495030554,Mt Davidson Mid Century Modern,148387515,Temi,,West of Twin Peaks,37.73569,-122.45334,Entire home/apt,250,30,0,,,1,180,0,
42515202,"Hotel 32One, Standard Room, 2 Double Beds",333789199,Hotel 32One,,Chinatown,37.79102,-122.40678,Private room,,1,6,2023-04-09,0.23,4,240,1,Exempt
42515328,"Hotel 32One, Standard Room, 1 Double Bed",333789199,Hotel 32One,,Chinatown,37.79065,-122.40489,Private room,,1,18,2023-11-21,0.54,4,287,5,Exempt
42520602,Top Holiday and Business Location,271162160,Steve,,Russian Hill,37.80063,-122.41907,Entire home/apt,,30,0,,,1,0,0,
1079167057098538211,Lovely space near Golden Gate,542041520,Allen,,Western Addition,37.78796,-122.42275,Private room,150,2,0,,,342,270,0,Exempt
1102891445409567406,"Queen bed, plus free WiFi for planning your day",558264662,The Mosser,,South of Market,37.784902,-122.40516,Private room,189,1,0,,,3,112,0,Exempt
932953763532794555,Sunny 2BR2BA Easy Walk to ALL + Parking & W/D,50402335,Mei,,Nob Hill,37.7901978,-122.4213309,Entire home/apt,206,31,0,,,1,272,0,
1051776715576289890,San Fran Oasis Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,3,2024-02-05,2.00,342,351,3,Exempt
1082214424347907486,City view close to Golden Gate,520931919,Chris,,Western Addition,37.78782788970577,-122.42257500884472,Private room,150,2,0,,,379,365,0,Exempt
1007152655365689285,Luxury Boutique Hotel In San Francisco,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,2,2023-12-14,0.48,342,280,2,Exempt
1019786108231840624,SanFran Homey Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,341,0,Exempt
19892991,Best Cozy Comfy Twin Peak Home,140833338,Rawan,,Twin Peaks,37.74717,-122.44827,Entire home/apt,400,2,26,2023-05-25,0.35,1,179,2,STR-0003116
1051703814754758090,Bush Street Urban Boutique Hotel Stays,542041520,Allen,,Downtown/Civic Center,37.7884146,-122.4215935,Private room,150,2,0,,,342,365,0,Exempt
3201044,Stylish & Contemporary,16222607,Alvaro,,Twin Peaks,37.74764,-122.44752,Entire home/apt,514,2,39,2023-09-14,0.33,1,364,1,Str-0000743
1088565392521904138,Lovely Room Perfect For Couple,520931919,Chris,,Western Addition,37.787674790791854,-122.42234200245666,Private room,150,2,0,,,379,365,0,Exempt
1078747613927035136,Space near SF Golden Gate Bridge,542041520,Allen,,Western Addition,37.788759066380194,-122.4225367140069,Private room,150,2,0,,,342,365,0,Exempt
1087191485347332524,SF Sunset City New-age Stays,520931919,Chris,,Western Addition,37.78794,-122.42266,Private room,150,2,0,,,379,270,0,Exempt
42278240,Remodeled Guest Suite Near Food/Shopping & Metro,335930199,Sophie,,West of Twin Peaks,37.72674,-122.46278,Entire home/apt,,2,21,2024-02-12,0.43,1,0,19,STR-0004104
42536368,One Bedroom Home by Bay with two free valet spots,218110608,Na,,Russian Hill,37.80471,-122.42132,Private room,,1,22,2023-12-23,0.51,8,365,4,License not needed per OSTR
1086805253106749711,Amazing scenic view at SanFoDT,520931919,Chris,,Western Addition,37.78805710997931,-122.42247474917369,Private room,150,2,0,,,379,365,0,Exempt
